sample_id,source_name,channel,input_type,seed_label,ground_truth_label,category,market,has_url_flag,has_email_flag,has_phone_flag,message_text_gold
mendeley_sms_04410,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
mendeley_sms_04411,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,We are specialist in placing people in BPOs & hv al the major client.Hiring 4 collection/cce/tse 4 top 10 Bpos with good sal+inc.DAYSHIFT av.Tanvi/9953921288
mendeley_sms_04412,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,yes,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk
mendeley_sms_04413,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Yup!! Not good
mendeley_sms_04414,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"As a valued customer, I am pleased to advise you that following recent draw of your Mobile No. you are awarded with a Rs.10,00,000 Bonus Prize, call 7044518857"
mendeley_sms_04415,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,K.k:)apo k.good movie.
mendeley_sms_04416,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,So ü'll be submitting da project tmr rite?
mendeley_sms_04417,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Happy birthday... May u find ur prince charming soon and u stay Happy!!
mendeley_sms_04418,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Crazy ar he's married. Ü like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.
mendeley_sms_04419,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hey r ü still online? I've finished the formatting...
mendeley_sms_04420,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. register now!SKY OPT OUT to 88088
mendeley_sms_04421,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Sounds like something that someone testing me would sayy
mendeley_sms_04422,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Aight yo, dats straight dogg"
mendeley_sms_04423,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later."
mendeley_sms_04424,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
mendeley_sms_04425,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I hate when she does this. She turns what should be a fun day into an annoying day of quarrels.
mendeley_sms_04426,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"Congratulations, your cv was reviewed and you have been shortlisted. Please complete the job application by dialling 120 *22446#"
mendeley_sms_04427,mendeley_sms_phishing,sms,text,Spam,scam,none,unknown,No,No,yes,"Make your career recession proof with 1 year Executive Master program in Information Security,  Get qualified for 1,88,000* Jobs. SMS or Call MS @9717470558"
mendeley_sms_04428,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Then any special there?
mendeley_sms_04429,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Was playng 9 doors game and gt racing on phone lol
mendeley_sms_04430,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
mendeley_sms_04431,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I'm a guy, browsin is compulsory"
mendeley_sms_04432,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I wil be there with in  &lt;#&gt;  minutes. Got any space
mendeley_sms_04433,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same."
mendeley_sms_04434,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,"Price revising soon!! Agni Property Recommends Spaze Privy The Address in Sec-93, Gurgaon@28 Lac onwards. 2/3/4 BHK Apts available.To Book Call 9212255555 Now!"
mendeley_sms_04435,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
mendeley_sms_04436,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Good stuff, will do."
mendeley_sms_04437,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I will reach before ten morning
mendeley_sms_04438,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
mendeley_sms_04439,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Prepare to be pounded every night...
mendeley_sms_04440,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,"Nova Medical Centers, conducts a shoulder Pain clinic on Mar 5th.Consult our renowned shoulder specialists Dr.Mahesh Reddy & Dr.Jatty Call-9686578312,9980295914"
mendeley_sms_04441,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Sorry da. I gone mad so many pending works what to do.
mendeley_sms_04442,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon"
mendeley_sms_04443,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,No..few hours before.went to hair cut .
mendeley_sms_04444,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
mendeley_sms_04445,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,And popping &lt;#&gt; ibuprofens was no help.
mendeley_sms_04446,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I hope you know I'm still mad at you.
mendeley_sms_04447,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
mendeley_sms_04448,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
mendeley_sms_04449,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Howz that persons story..have u heard that?
mendeley_sms_04450,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,yes,No,No,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net"
mendeley_sms_04451,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Teach me apps da. When you come to college.
mendeley_sms_04452,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,And I don't plan on staying the night but I prolly won't be back til late
mendeley_sms_04453,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hi! You just spoke to MANEESHA V. if you were satisfied with the experience. Reply with Yes else No.
mendeley_sms_04454,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
mendeley_sms_04455,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Call me when you get the chance plz &lt;3
mendeley_sms_04456,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Probably, want to pick up more?"
mendeley_sms_04457,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
mendeley_sms_04458,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?
mendeley_sms_04459,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,When u wana see it then
mendeley_sms_04460,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"As usual..iam fine, happy &amp; doing well..:) Howz u?"
mendeley_sms_04461,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
mendeley_sms_04462,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I need you to be in my strong arms...
mendeley_sms_04463,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE texReply or Call 08000930705
mendeley_sms_04464,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
mendeley_sms_04465,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok�smart work!!
mendeley_sms_04466,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...
mendeley_sms_04467,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
mendeley_sms_04468,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx
mendeley_sms_04469,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,yes,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
mendeley_sms_04470,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I love u 2 my little pocy bell I am sorry but I love u
mendeley_sms_04471,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,R we going with the  &lt;#&gt;  bus?
mendeley_sms_04472,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
mendeley_sms_04473,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Yes i will be there. Glad you made it.
mendeley_sms_04474,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,No dear. . Tanu going to talk in surya tv
mendeley_sms_04475,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,How much you got for cleaning
mendeley_sms_04476,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Kallis is ready for bat in 2nd innings
mendeley_sms_04477,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Where are you lover ? I need you ...
mendeley_sms_04478,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
mendeley_sms_04479,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Shuhui has bought ron's present it's a swatch watch...
mendeley_sms_04480,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Where are you?when wil you reach here?
mendeley_sms_04481,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Do have a nice day today. I love you so dearly.
mendeley_sms_04482,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel
mendeley_sms_04483,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,:)
mendeley_sms_04484,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
mendeley_sms_04485,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Prakesh is there know.
mendeley_sms_04486,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
mendeley_sms_04487,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
mendeley_sms_04488,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Do well :)all will for little time. Thing of good times ahead:
mendeley_sms_04489,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I'm home�call me�
mendeley_sms_04490,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I dont understand your message.
mendeley_sms_04491,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ok lor... Or u wan me go look 4 u?
mendeley_sms_04492,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
mendeley_sms_04493,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Just checked out, heading out to drop off my stuff now"
mendeley_sms_04494,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,No,Money i have won wining number 946 wot do i do next
mendeley_sms_04495,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Fair enough, anything going on?"
mendeley_sms_04496,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3."
mendeley_sms_04497,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"If we hit it off, you can move in with me :)"
mendeley_sms_04498,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX
mendeley_sms_04499,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,So that takes away some money worries
mendeley_sms_04500,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,yes,No,yes,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
mendeley_sms_04501,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I hav almost reached. Call, i m unable to connect u."
mendeley_sms_04502,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.
mendeley_sms_04503,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Or remind me in a few hrs.
mendeley_sms_04504,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream
mendeley_sms_04505,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I think its far more than that but find out. Check google maps for a place from your dorm.
